Date,Cyano,Green.Algae,Diatoms,Total.Conc,Reflection,Mesocosm.No,Pred.Treatment,Heat.Treatment,Treatment,Rep,Period
24/07/2019,0.24,0.12,1.1,1.46,16,26,Absent,Current,4,6,Initial
24/07/2019,0.66,0,4.12,4.78,1,27,Present,Current,3,5,Initial
24/07/2019,0.33,0,1.59,1.92,17,28,Present,Current,3,6,Initial
24/07/2019,0.45,0,2.34,2.79,7,29,Absent,Current,4,7,Initial
24/07/2019,0.36,0,1.87,2.23,3,30,Absent,Current,4,8,Initial
24/07/2019,0.43,0,2.21,2.64,14,31,Present,Current,3,7,Initial
24/07/2019,0.44,0,2.74,3.18,6,32,Present,Current,3,8,Initial
24/07/2019,0.38,0,3.36,3.74,3,33,Absent,Ambient,6,1,Ambient
24/07/2019,0.41,0,2.68,3.09,6,34,Absent,Ambient,6,2,Ambient
24/07/2019,0.66,0,3.09,3.75,8,35,Present,Ambient,5,1,Ambient
24/07/2019,0.46,0,3.62,4.08,5,36,Present,Ambient,5,2,Ambient
24/07/2019,0.36,0,1.86,2.22,5,37,Absent,Ambient,6,3,Ambient
24/07/2019,0.31,0,1.93,2.24,12,38,Absent,Ambient,6,4,Ambient
24/07/2019,0.31,0,1.84,2.15,13,39,Present,Ambient,5,3,Ambient
24/07/2019,0.37,0,2.16,2.53,11,40,Present,Ambient,5,4,Ambient
24/07/2019,0.32,0,1.43,1.75,6,41,Absent,Ambient,6,5,Ambient
24/07/2019,0.5,0,2.68,3.18,8,42,Absent,Ambient,6,6,Ambient
24/07/2019,0.3,0,2.15,2.45,12,43,Present,Ambient,5,5,Ambient
24/07/2019,0.36,0,2.07,2.43,4,44,Present,Ambient,5,6,Ambient
24/07/2019,0.34,0,1.87,2.21,2,45,Absent,Ambient,6,7,Ambient
24/07/2019,0.55,0,2.15,2.7,9,46,Absent,Ambient,6,8,Ambient
24/07/2019,0.37,0,2.14,2.51,4,47,Present,Ambient,5,7,Ambient
24/07/2019,0.44,0,1.96,2.4,9,48,Present,Ambient,5,8,Ambient
24/07/2019,0.55,0,2.29,2.84,6,9,Absent,Future,2,5.1,Initial
24/07/2019,0.59,0,2.08,2.67,7,9,Absent,Future,2,5.2,Initial
24/07/2019,0.45,0,1.78,2.23,14,10,Absent,Future,2,6.1,Initial
24/07/2019,0.63,0,2.34,2.97,13,10,Absent,Future,2,6.2,Initial
24/07/2019,0.44,0,2.28,2.72,15,11,Present,Future,1,5.1,Initial
24/07/2019,0.37,0,2.44,2.81,18,11,Present,Future,1,5.2,Initial
24/07/2019,0.68,0,2.65,3.33,10,12,Present,Future,1,6.1,Initial
24/07/2019,0.7,0,3.23,3.93,8,12,Present,Future,1,6.2,Initial
24/07/2019,0.52,0,2.62,3.14,6,13,Absent,Future,2,7.1,Initial
24/07/2019,0.52,0,2.33,2.85,15,13,Absent,Future,2,7.2,Initial
24/07/2019,0.48,0,2.24,2.72,10,14,Absent,Future,2,8.1,Initial
24/07/2019,0.3,0,1.59,1.89,9,14,Absent,Future,2,8.2,Initial
24/07/2019,0.55,0,2.74,3.29,10,15,Present,Future,1,7.1,Initial
24/07/2019,0.23,0,1.29,1.52,18,15,Present,Future,1,7.2,Initial
24/07/2019,0.36,0,1.98,2.34,6,16,Present,Future,1,8.1,Initial
24/07/2019,0.48,0,2.27,2.75,10,16,Present,Future,1,8.2,Initial
24/07/2019,0.33,0,2.93,3.26,3,27,Absent,Current,4,5.1,Initial
24/07/2019,0.3,0.09,1.62,2.01,19,27,Absent,Current,4,5.2,Initial
24/07/2019,0.32,0.23,1.83,2.38,17,28,Absent,Current,4,6.1,Initial
24/07/2019,0.26,0.14,1.58,1.98,16,28,Absent,Current,4,6.2,Initial
24/07/2019,0.32,0,1.83,2.15,7,25,Present,Current,3,5.1,Initial
24/07/2019,0.54,0,3.04,3.58,10,25,Present,Current,3,5.2,Initial
24/07/2019,0.22,0.43,0.63,1.28,18,26,Present,Current,3,6.1,Initial
24/07/2019,0.37,0.48,1.35,2.2,16,26,Present,Current,3,6.2,Initial
24/07/2019,0.59,0,3.45,4.04,3,29,Absent,Current,4,7.1,Initial
24/07/2019,0.26,0,2.27,2.53,8,29,Absent,Current,4,7.2,Initial
24/07/2019,0.33,0,1.84,2.17,12,30,Absent,Current,4,8.1,Initial
24/07/2019,0.59,0,1.92,2.51,14,30,Absent,Current,4,8.2,Initial
24/07/2019,0.47,0.64,1.94,3.05,12,31,Present,Current,3,7.1,Initial
24/07/2019,0.65,0,2.65,3.3,17,31,Present,Current,3,7.2,Initial
24/07/2019,0.93,0,4.48,5.41,8,32,Present,Current,3,8.1,Initial
24/07/2019,0.51,0,2.65,3.16,15,32,Present,Current,3,8.2,Initial
24/07/2019,0.3,0,1.27,1.57,5,41,Absent,Ambient,6,5.1,Ambient
24/07/2019,0.37,0,2.07,2.44,7,41,Absent,Ambient,6,5.2,Ambient
24/07/2019,0.26,0,1.58,1.84,6,42,Absent,Ambient,6,6.1,Ambient
24/07/2019,0.5,0,1.88,2.38,14,42,Absent,Ambient,6,6.2,Ambient
24/07/2019,0.39,0,2.29,2.68,12,43,Present,Ambient,5,5.1,Ambient
24/07/2019,0.59,0,2.46,3.05,12,43,Present,Ambient,5,5.2,Ambient
24/07/2019,0.36,0,2.14,2.5,13,44,Present,Ambient,5,6.1,Ambient
24/07/2019,0.21,0,1.18,1.39,13,44,Present,Ambient,5,6.2,Ambient
24/07/2019,0.28,0,1.82,2.1,10,45,Absent,Ambient,6,7.1,Ambient
24/07/2019,0.51,0,2.26,2.77,7,45,Absent,Ambient,6,7.2,Ambient
24/07/2019,0.34,0.09,1.39,1.82,7,46,Absent,Ambient,6,8.1,Ambient
24/07/2019,0.3,0.15,1.66,2.11,6,46,Absent,Ambient,6,8.2,Ambient
24/07/2019,0.41,0,2.31,2.72,7,47,Present,Ambient,5,7.1,Ambient
24/07/2019,0.4,0.05,2.06,2.51,13,47,Present,Ambient,5,7.2,Ambient
24/07/2019,0.3,0.07,1.26,1.63,15,48,Present,Ambient,5,8.1,Ambient
24/07/2019,0.51,0,2.05,2.56,6,48,Present,Ambient,5,8.2,Ambient
25/07/2019,0.29,0,1.53,1.82,11,1,Absent,Future,2,1,Initial
25/07/2019,0.29,0.18,1.1,1.57,13,2,Absent,Future,2,2,Initial
25/07/2019,0.37,0,2.1,2.47,5,3,Present,Future,1,1,Initial
25/07/2019,0.29,0,1.66,1.95,13,4,Present,Future,1,2,Initial
25/07/2019,0.26,0.14,0.94,1.34,10,5,Absent,Future,2,3,Initial
25/07/2019,0.45,0,1.35,1.8,12,6,Absent,Future,2,4,Initial
25/07/2019,0.48,0,1.74,2.22,15,7,Present,Future,1,3,Initial
25/07/2019,0.24,0.16,0.53,0.93,23,8,Present,Future,1,4,Initial
25/07/2019,0.37,0,1.29,1.66,15,9,Absent,Future,2,5,Initial
25/07/2019,0.39,0,1.43,1.82,14,10,Absent,Future,2,6,Initial
25/07/2019,0.56,0,1.55,2.11,15,11,Present,Future,1,5,Initial
25/07/2019,0.45,0,2.18,2.63,8,12,Present,Future,1,6,Initial
25/07/2019,0.59,0,2.59,3.18,8,13,Absent,Future,2,7,Initial
25/07/2019,0.43,0,1.48,1.91,12,14,Absent,Future,2,8,Initial
25/07/2019,0.62,0,1.8,2.42,16,15,Present,Future,1,7,Initial
25/07/2019,0.36,0,2.37,2.73,9,16,Present,Future,1,8,Initial
25/07/2019,0.41,0,1.07,1.48,17,17,Absent,Current,4,1,Initial
25/07/2019,0.59,0,1.88,2.47,7,18,Absent,Current,4,2,Initial
25/07/2019,0.41,0,1.74,2.15,15,19,Present,Current,3,1,Initial
25/07/2019,0.28,0,1.28,1.56,17,20,Present,Current,3,2,Initial
25/07/2019,0.55,0,3.41,3.96,3,21,Absent,Current,4,3,Initial
25/07/2019,0.44,0,2.94,3.38,5,22,Absent,Current,4,4,Initial
25/07/2019,0.51,0,2.32,2.83,10,23,Present,Current,3,3,Initial
25/07/2019,0.39,0,2.28,2.67,4,24,Present,Current,3,4,Initial
25/07/2019,0.33,0,2.54,2.87,5,25,Absent,Current,4,5,Initial
25/07/2019,0.24,0.16,0.83,1.23,17,26,Absent,Current,4,6,Initial
25/07/2019,0.49,0,1.99,2.48,3,27,Present,Current,3,5,Initial
25/07/2019,0.25,0,1.33,1.58,15,28,Present,Current,3,6,Initial
25/07/2019,0.49,0,3.3,3.79,5,29,Absent,Current,4,7,Initial
25/07/2019,0.41,0,2,2.41,4,30,Absent,Current,4,8,Initial
25/07/2019,0.31,0,2,2.31,11,31,Present,Current,3,7,Initial
25/07/2019,0.4,0,1.9,2.3,6,32,Present,Current,3,8,Initial
25/07/2019,0.49,0,2.43,2.92,4,33,Absent,Ambient,6,1,Ambient
25/07/2019,0.37,0,2.42,2.79,6,34,Absent,Ambient,6,2,Ambient
25/07/2019,0.39,0,1.64,2.03,11,35,Present,Ambient,5,1,Ambient
25/07/2019,0.39,0,1.54,1.93,9,36,Present,Ambient,5,2,Ambient
25/07/2019,0.35,0,1.37,1.72,2,37,Absent,Ambient,6,3,Ambient
25/07/2019,0.25,0,1.03,1.28,11,38,Absent,Ambient,6,4,Ambient
25/07/2019,0.31,0,1.1,1.41,13,39,Present,Ambient,5,3,Ambient
25/07/2019,0.27,0,1.03,1.3,13,40,Present,Ambient,5,4,Ambient
25/07/2019,0.27,0,1.33,1.6,6,41,Absent,Ambient,6,5,Ambient
25/07/2019,0.43,0,1.68,2.11,7,42,Absent,Ambient,6,6,Ambient
25/07/2019,0.38,0,1.29,1.67,12,43,Present,Ambient,5,5,Ambient
25/07/2019,0.47,0,1.95,2.42,6,44,Present,Ambient,5,6,Ambient
25/07/2019,0.33,0,1.67,2,2,45,Absent,Ambient,6,7,Ambient
25/07/2019,0.46,0,1.9,2.36,7,46,Absent,Ambient,6,8,Ambient
25/07/2019,0.49,0,3.91,4.4,1,47,Present,Ambient,5,7,Ambient
25/07/2019,0.4,0,1.39,1.79,12,48,Present,Ambient,5,8,Ambient
25/07/2019,0.28,0,2.08,2.36,5,9,Absent,Future,2,5.1,Initial
25/07/2019,0.49,0,1.42,1.91,4,9,Absent,Future,2,5.2,Initial
25/07/2019,0.34,0,1,1.34,15,10,Absent,Future,2,6.1,Initial
25/07/2019,0.5,0,1.57,2.07,14,10,Absent,Future,2,6.2,Initial
25/07/2019,0.32,0.03,1.25,1.6,18,11,Present,Future,1,5.1,Initial
25/07/2019,0.28,0,1.16,1.44,20,11,Present,Future,1,5.2,Initial
25/07/2019,0.54,0,1.66,2.2,9,12,Present,Future,1,6.1,Initial
25/07/2019,0.51,0,2.26,2.77,4,12,Present,Future,1,6.2,Initial
25/07/2019,0.38,0,1.73,2.11,6,13,Absent,Future,2,7.1,Initial
25/07/2019,0.5,0,1.95,2.45,13,13,Absent,Future,2,7.2,Initial
25/07/2019,0.32,0,0.96,1.28,11,14,Absent,Future,2,8.1,Initial
25/07/2019,0.22,0,0.81,1.03,11,14,Absent,Future,2,8.2,Initial
25/07/2019,0.43,0,1.43,1.86,13,15,Present,Future,1,7.1,Initial
25/07/2019,0.18,0.14,0.55,0.87,20,15,Present,Future,1,7.2,Initial
25/07/2019,0.32,0,1.25,1.57,6,16,Present,Future,1,8.1,Initial
25/07/2019,0.34,0,1.06,1.4,11,16,Present,Future,1,8.2,Initial
25/07/2019,0.37,0,2.04,2.41,4,27,Absent,Current,4,5.1,Initial
25/07/2019,0.45,0,1.66,2.11,9,27,Absent,Current,4,5.2,Initial
25/07/2019,0.26,0.18,0.63,1.07,16,28,Absent,Current,4,6.1,Initial
25/07/2019,0.2,0.13,0.44,0.77,22,28,Absent,Current,4,6.2,Initial
25/07/2019,0.3,0,1.46,1.76,4,25,Present,Current,3,5.1,Initial
25/07/2019,0.32,0,1.4,1.72,16,25,Present,Current,3,5.2,Initial
25/07/2019,0.27,0.25,0.76,1.28,18,26,Present,Current,3,6.1,Initial
25/07/2019,0.21,0,0.86,1.07,14,26,Present,Current,3,6.2,Initial
25/07/2019,0.36,0,1.93,2.29,4,29,Absent,Current,4,7.1,Initial
25/07/2019,0.38,0,1.45,1.83,9,29,Absent,Current,4,7.2,Initial
25/07/2019,0.29,0,0.97,1.26,12,30,Absent,Current,4,8.1,Initial
25/07/2019,0.49,0,1.14,1.63,14,30,Absent,Current,4,8.2,Initial
25/07/2019,0.31,0.61,0.8,1.72,16,31,Present,Current,3,7.1,Initial
25/07/2019,0.4,0,1.25,1.65,17,31,Present,Current,3,7.2,Initial
25/07/2019,0.66,0,1.48,2.14,14,32,Present,Current,3,8.1,Initial
25/07/2019,0.55,0,1.55,2.1,13,32,Present,Current,3,8.2,Initial
25/07/2019,0.26,0.1,0.91,1.27,6,41,Absent,Ambient,6,5.1,Ambient
25/07/2019,0.34,0,1.1,1.44,4,41,Absent,Ambient,6,5.2,Ambient
25/07/2019,0.28,0,1.17,1.45,5,42,Absent,Ambient,6,6.1,Ambient
25/07/2019,0.37,0,1.16,1.53,15,42,Absent,Ambient,6,6.2,Ambient
25/07/2019,0.35,0,1.77,2.12,13,43,Present,Ambient,5,5.1,Ambient
25/07/2019,0.54,0,1.56,2.1,14,43,Present,Ambient,5,5.2,Ambient
25/07/2019,0.46,0,1.49,1.95,14,44,Present,Ambient,5,6.1,Ambient
25/07/2019,0.31,0,1.01,1.32,14,44,Present,Ambient,5,6.2,Ambient
25/07/2019,0.47,0,1.78,2.25,9,45,Absent,Ambient,6,7.1,Ambient
25/07/2019,0.36,0,1.6,1.96,6,45,Absent,Ambient,6,7.2,Ambient
25/07/2019,0.33,0,1.23,1.56,6,46,Absent,Ambient,6,8.1,Ambient
25/07/2019,0.29,0.11,1.13,1.53,7,46,Absent,Ambient,6,8.2,Ambient
25/07/2019,0.45,0,1.92,2.37,6,47,Present,Ambient,5,7.1,Ambient
25/07/2019,0.4,0.17,1.6,2.17,13,47,Present,Ambient,5,7.2,Ambient
25/07/2019,0.34,0,1.15,1.49,17,48,Present,Ambient,5,8.1,Ambient
25/07/2019,0.45,0,1.71,2.16,6,48,Present,Ambient,5,8.2,Ambient
26/07/2019,0.44,0,2.47,2.91,10,1,Absent,Future,2,1,Initial
26/07/2019,0.42,0,2.18,2.6,10,2,Absent,Future,2,2,Initial
26/07/2019,0.56,0,4.08,4.64,1,3,Present,Future,1,1,Initial
26/07/2019,0.46,0,2.55,3.01,17,4,Present,Future,1,2,Initial
26/07/2019,0.29,0.08,1.35,1.72,7,5,Absent,Future,2,3,Initial
26/07/2019,0.51,0,2.67,3.18,12,6,Absent,Future,2,4,Initial
26/07/2019,0.54,0,2.56,3.1,12,7,Present,Future,1,3,Initial
26/07/2019,0.27,0.08,0.59,0.94,21,8,Present,Future,1,4,Initial
26/07/2019,0.6,0,2.25,2.85,8,9,Absent,Future,2,5,Initial
26/07/2019,0.47,0,2.84,3.31,13,10,Absent,Future,2,6,Initial
26/07/2019,0.99,0,2.74,3.73,12,11,Present,Future,1,5,Initial
26/07/2019,0.87,0,3.79,4.66,11,12,Present,Future,1,6,Initial
26/07/2019,0.74,0,3.57,4.31,5,13,Absent,Future,2,7,Initial
26/07/2019,0.51,0,2.85,3.36,9,14,Absent,Future,2,8,Initial
26/07/2019,1.17,0,4.06,5.23,14,15,Present,Future,1,7,Initial
26/07/2019,0.5,0,2.19,2.69,11,16,Present,Future,1,8,Initial
26/07/2019,0.45,0,2.2,2.65,13,17,Absent,Current,4,1,Initial
26/07/2019,0.89,0,4.39,5.28,5,18,Absent,Current,4,2,Initial
26/07/2019,0.53,0,2.93,3.46,13,19,Present,Current,3,1,Initial
26/07/2019,0.5,0,2.62,3.12,11,20,Present,Current,3,2,Initial
26/07/2019,0.45,0,4.14,4.59,1,21,Absent,Current,4,3,Initial
26/07/2019,0.5,0,3.23,3.73,5,22,Absent,Current,4,4,Initial
26/07/2019,0.6,0,3.35,3.95,8,23,Present,Current,3,3,Initial
26/07/2019,0.63,0,2.49,3.12,10,24,Present,Current,3,4,Initial
26/07/2019,0.53,0,2.94,3.47,3,25,Absent,Current,4,5,Initial
26/07/2019,0.17,0.14,0.62,0.93,22,26,Absent,Current,4,6,Initial
26/07/2019,0.43,0,2.43,2.86,2,27,Present,Current,3,5,Initial
26/07/2019,0.23,0,2.3,2.53,15,28,Present,Current,3,6,Initial
26/07/2019,0.57,0,4.24,4.81,1,29,Absent,Current,4,7,Initial
26/07/2019,0.69,0,4.03,4.72,4,30,Absent,Current,4,8,Initial
26/07/2019,0.43,0,2.68,3.11,14,31,Present,Current,3,7,Initial
26/07/2019,0.46,0,2.93,3.39,4,32,Present,Current,3,8,Initial
26/07/2019,0.5,0,2.5,3,5,33,Absent,Ambient,6,1,Ambient
26/07/2019,0.67,0,3.31,3.98,5,34,Absent,Ambient,6,2,Ambient
26/07/2019,0.94,0,3.96,4.9,11,35,Present,Ambient,5,1,Ambient
26/07/2019,0.48,0,3.07,3.55,6,36,Present,Ambient,5,2,Ambient
26/07/2019,0.44,0,2.5,2.94,5,37,Absent,Ambient,6,3,Ambient
26/07/2019,0.44,0,2.6,3.04,8,38,Absent,Ambient,6,4,Ambient
26/07/2019,0.35,0,2.21,2.56,16,39,Present,Ambient,5,3,Ambient
26/07/2019,0.42,0,2.73,3.15,12,40,Present,Ambient,5,4,Ambient
26/07/2019,0.34,0,1.75,2.09,5,41,Absent,Ambient,6,5,Ambient
26/07/2019,0.46,0,2.12,2.58,8,42,Absent,Ambient,6,6,Ambient
26/07/2019,0.32,0,2.2,2.52,13,43,Present,Ambient,5,5,Ambient
26/07/2019,0.37,0,1.83,2.2,10,44,Present,Ambient,5,6,Ambient
26/07/2019,0.33,0,2.13,2.46,1,45,Absent,Ambient,6,7,Ambient
26/07/2019,0.44,0,2.64,3.08,1,46,Absent,Ambient,6,8,Ambient
26/07/2019,0.4,0,2.1,2.5,12,47,Present,Ambient,5,7,Ambient
26/07/2019,0.41,0.01,1.7,2.12,18,48,Present,Ambient,5,8,Ambient
26/07/2019,0.42,0,3.26,3.68,4,9,Absent,Future,2,5.1,Initial
26/07/2019,0.38,0,1.85,2.23,7,9,Absent,Future,2,5.2,Initial
26/07/2019,0.43,0,1.66,2.09,13,10,Absent,Future,2,6.1,Initial
26/07/2019,0.53,0,2.22,2.75,14,10,Absent,Future,2,6.2,Initial
26/07/2019,0.47,0,3.21,3.68,18,11,Present,Future,1,5.1,Initial
26/07/2019,0.41,0,1.97,2.38,19,11,Present,Future,1,5.2,Initial
26/07/2019,0.66,0,2.86,3.52,8,12,Present,Future,1,6.1,Initial
26/07/2019,0.78,0,3.06,3.84,5,12,Present,Future,1,6.2,Initial
26/07/2019,0.6,0,2.52,3.12,6,13,Absent,Future,2,7.1,Initial
26/07/2019,0.45,0,2.24,2.69,10,13,Absent,Future,2,7.2,Initial
26/07/2019,0.39,0,1.61,2,8,14,Absent,Future,2,8.1,Initial
26/07/2019,0.33,0,1.47,1.8,7,14,Absent,Future,2,8.2,Initial
26/07/2019,0.5,0,2.49,2.99,14,15,Present,Future,1,7.1,Initial
26/07/2019,0.21,0.16,1.26,1.63,20,15,Present,Future,1,7.2,Initial
26/07/2019,0.34,0,2.34,2.68,5,16,Present,Future,1,8.1,Initial
26/07/2019,0.42,0,1.82,2.24,10,16,Present,Future,1,8.2,Initial
26/07/2019,0.41,0,3.22,3.63,4,27,Absent,Current,4,5.1,Initial
26/07/2019,0.55,0,2.59,3.14,10,27,Absent,Current,4,5.2,Initial
26/07/2019,0.32,0.1,1.31,1.73,15,28,Absent,Current,4,6.1,Initial
26/07/2019,0.24,0.36,0.77,1.37,21,28,Absent,Current,4,6.2,Initial
26/07/2019,0.87,0,3.36,4.23,4,25,Present,Current,3,5.1,Initial
26/07/2019,0.33,0,2.19,2.52,18,25,Present,Current,3,5.2,Initial
26/07/2019,0.35,0.22,1.38,1.95,19,26,Present,Current,3,6.1,Initial
26/07/2019,0.37,0,1.95,2.32,16,26,Present,Current,3,6.2,Initial
26/07/2019,0.4,0,2.34,2.74,5,29,Absent,Current,4,7.1,Initial
26/07/2019,0.37,0,1.94,2.31,7,29,Absent,Current,4,7.2,Initial
26/07/2019,0.45,0,2.45,2.9,9,30,Absent,Current,4,8.1,Initial
26/07/2019,0.74,0,2.22,2.96,14,30,Absent,Current,4,8.2,Initial
26/07/2019,0.5,0.23,1.96,2.69,15,31,Present,Current,3,7.1,Initial
26/07/2019,0.62,0,2.9,3.52,14,31,Present,Current,3,7.2,Initial
26/07/2019,1.08,0,3.69,4.77,10,32,Present,Current,3,8.1,Initial
26/07/2019,0.85,0,3.54,4.39,9,32,Present,Current,3,8.2,Initial
26/07/2019,0.37,0.03,1.46,1.86,4,41,Absent,Ambient,6,5.1,Ambient
26/07/2019,0.41,0,2.09,2.5,5,41,Absent,Ambient,6,5.2,Ambient
26/07/2019,0.29,0,1.68,1.97,5,42,Absent,Ambient,6,6.1,Ambient
26/07/2019,0.5,0,2.1,2.6,12,42,Absent,Ambient,6,6.2,Ambient
26/07/2019,0.61,0,2.96,3.57,12,43,Present,Ambient,5,5.1,Ambient
26/07/2019,0.72,0,3.04,3.76,14,43,Present,Ambient,5,5.2,Ambient
26/07/2019,0.84,0,3.18,4.02,11,44,Present,Ambient,5,6.1,Ambient
26/07/2019,0.35,0,2,2.35,13,44,Present,Ambient,5,6.2,Ambient
26/07/2019,0.48,0,2.22,2.7,8,45,Absent,Ambient,6,7.1,Ambient
26/07/2019,0.54,0,1.95,2.49,9,45,Absent,Ambient,6,7.2,Ambient
26/07/2019,0.43,0,2.36,2.79,4,46,Absent,Ambient,6,8.1,Ambient
26/07/2019,0.39,0,2.05,2.44,8,46,Absent,Ambient,6,8.2,Ambient
26/07/2019,0.48,0,2.2,2.68,7,47,Present,Ambient,5,7.1,Ambient
26/07/2019,0.41,0,2.4,2.81,15,47,Present,Ambient,5,7.2,Ambient
26/07/2019,0.48,0,2.45,2.93,14,48,Present,Ambient,5,8.1,Ambient
26/07/2019,0.83,0,2.92,3.75,14,48,Present,Ambient,5,8.2,Ambient
27/07/2019,0.46,0,2.53,2.99,7,1,Absent,Future,2,1,Initial
27/07/2019,0.44,0,2.69,3.13,7,2,Absent,Future,2,2.1,Initial
27/07/2019,0.33,0,1.87,2.2,11,2,Absent,Future,2,2.2,Initial
27/07/2019,0.44,0,3.12,3.56,8,2,Absent,Future,2,2,Initial
27/07/2019,0.75,0,2.84,3.59,14,3,Present,Future,1,1.1,Initial
27/07/2019,0.32,0,1.86,2.18,14,3,Present,Future,1,1.2,Initial
27/07/2019,0.46,0,2.24,2.7,7,3,Present,Future,1,1,Initial
27/07/2019,0.5,0,2.24,2.74,6,4,Present,Future,1,2.1,Initial
27/07/2019,0.25,0.1,1.47,1.82,22,4,Present,Future,1,2.2,Initial
27/07/2019,0.5,0,1.94,2.44,17,4,Present,Future,1,2,Initial
27/07/2019,0.18,0.17,0.46,0.81,22,5,Absent,Future,2,3.1,Initial
27/07/2019,0.19,0.08,0.98,1.25,19,5,Absent,Future,2,3.2,Initial
27/07/2019,0.33,0.13,1.3,1.76,5,5,Absent,Future,2,3,Initial
27/07/2019,0.4,0,1.51,1.91,7,6,Absent,Future,2,4.1,Initial
27/07/2019,0.19,0,0.93,1.12,12,6,Absent,Future,2,4.2,Initial
27/07/2019,0.54,0,1.66,2.2,9,6,Absent,Future,2,4,Initial
27/07/2019,0.43,0,1.41,1.84,16,7,Present,Future,1,3.1,Initial
27/07/2019,0.41,0,1.7,2.11,16,7,Present,Future,1,3.2,Initial
27/07/2019,0.5,0,1.74,2.24,16,7,Present,Future,1,3,Initial
27/07/2019,0.3,0.27,0.67,1.24,19,8,Present,Future,1,4.1,Initial
27/07/2019,0.23,0.02,0.67,0.92,22,8,Present,Future,1,4.2,Initial
27/07/2019,0.36,0,1.45,1.81,11,8,Present,Future,1,4,Initial
27/07/2019,0.5,0,2.39,2.89,4,9,Absent,Future,2,5.1,Initial
27/07/2019,0.44,0,1.83,2.27,4,9,Absent,Future,2,5.2,Initial
27/07/2019,0.52,0,1.71,2.23,12,9,Absent,Future,2,5,Initial
27/07/2019,0.41,0,1.11,1.52,12,10,Absent,Future,2,6.1,Initial
27/07/2019,0.5,0,1.53,2.03,12,10,Absent,Future,2,6.2,Initial
27/07/2019,0.48,0,1.74,2.22,14,10,Absent,Future,2,6,Initial
27/07/2019,0.36,0,1.68,2.04,15,11,Present,Future,1,5.1,Initial
27/07/2019,0.48,0,1.66,2.14,17,11,Present,Future,1,5.2,Initial
27/07/2019,0.85,0,2.05,2.9,12,11,Present,Future,1,5,Initial
27/07/2019,0.74,0,2.84,3.58,5,12,Present,Future,1,6.1,Initial
27/07/2019,0.77,0,3.81,4.58,1,12,Present,Future,1,6.2,Initial
27/07/2019,0.63,0,2.62,3.25,8,12,Present,Future,1,6,Initial
27/07/2019,0.53,0,2.27,2.8,6,13,Absent,Future,2,7.1,Initial
27/07/2019,0.66,0,2.28,2.94,10,13,Absent,Future,2,7.2,Initial
27/07/2019,0.82,0,3.97,4.79,3,13,Absent,Future,2,7,Initial
27/07/2019,0.42,0,1.35,1.77,8,14,Absent,Future,2,8.1,Initial
27/07/2019,0.36,0,1.53,1.89,7,14,Absent,Future,2,8.2,Initial
27/07/2019,0.54,0,2.22,2.76,7,14,Absent,Future,2,8,Initial
27/07/2019,0.7,0,2.6,3.3,13,15,Present,Future,1,7.1,Initial
27/07/2019,0.28,0.07,1.37,1.72,19,15,Present,Future,1,7.2,Initial
27/07/2019,0.9,0,2.41,3.31,13,15,Present,Future,1,7,Initial
27/07/2019,0.42,0,1.66,2.08,6,16,Present,Future,1,8.1,Initial
27/07/2019,0.45,0,1.56,2.01,11,16,Present,Future,1,8.2,Initial
